#t	<mx>	<my>	<mz>	B_ext_x	B_ext_y	B_ext_z	u_x	u_y	u_z	Dt
8.392505e-04	-0.2988179002348588	0.9543100904741768	-0.00033722158677493893	-0.0013611295870111536	0	0	-0.27391777338193546	0.961753053126258	-0.00034384270237295826	5.152992541086265e-10
8.396304e-04	-0.3102442885320979	0.9506568044056141	-0.00034881301417387785	-0.0006903440000779647	0	0	-0.2977452275046833	0.9546453049110543	-0.0003482950828583847	5.633915048426374e-10
8.400087e-04	-0.3051905819987382	0.9522912297614692	-0.00034982661437315643	1.6409131930941484e-05	0	0	-0.3054887874943457	0.9521956098632908	-0.00034824174120781415	5.66273021618872e-10
8.403870e-04	-0.28371447564615726	0.9589087486889839	-0.0003286282904625415	0.0007222990525414463	0	0	-0.2969580684291582	0.9548904584271258	-0.0003435107816420536	5.26305613404124e-10
8.407647e-04	-0.24634998930234817	0.9691808777951012	-0.0003299803789521289	0.0013865327769448574	0	0	-0.2723018189393246	0.9622118311090923	-0.0003338802525274211	5.48949582542603e-10
8.411445e-04	-0.19403124515117126	0.9809952999811797	-0.00031196141011574256	0.00197614972789684	0	0	-0.23192497260188186	0.9727336249677663	-0.00031928151458722405	5.773547329666278e-10
8.415327e-04	-0.1278304425648874	0.991795997770572	-0.0002770558433748605	0.002462818822619503	0	0	-0.17615787689208817	0.9843618808038622	-0.0003000485875682367	5.050338083617021e-10
8.419446e-04	-0.048013433909462125	0.9988466561662356	-0.0002600572093984302	0.0028191965804454985	0	0	-0.10426414487906942	0.9945496028108072	-0.0002750300024404793	5.540028986645846e-10
8.424020e-04	0.044688814450505245	0.9990009345434043	-0.00020650523771974805	0.0029943088252909	0	0	-0.015244508118656816	0.999883766771846	-0.00024066234643396877	5.136336020340256e-10
8.428753e-04	0.1357974011777496	0.9907366119773114	-0.00017754179259326077	0.002916957163478092	0	0	0.0782368475525904	0.9969347787863045	-0.0002062312657561755	5.179727327284541e-10
8.433042e-04	0.2067771993045492	0.9783880445157448	-0.00015555199764881014	0.002625119723745608	0	0	0.1561867635289745	0.9877275252516247	-0.00017538142847380527	5.264649418685133e-10
8.437107e-04	0.2594092038534101	0.9657674899144417	-0.00014276028368216329	0.002173079520587406	0	0	0.21861454736358024	0.9758112815362714	-0.00015002518628254405	4.93148388881069e-10
8.440975e-04	0.293921985214306	0.9558294054725002	-0.00011933888075504388	0.0016114916271185167	0	0	0.2643368839331283	0.9644303988607357	-0.0001324607338371792	5.572712948252977e-10
8.444791e-04	0.31193054605101406	0.9501049009208826	-0.00010810382209834936	0.0009643610815371004	0	0	0.2944666275664422	0.95566175528341	-0.00012140131085878339	5.313990826690326e-10
