#position_x	position_y	position_z	radius	msat
8.307e+10	0	0	1.3396755456064466e-08	400000
8.308e+10	0	0	5.0766613203363386e-08	400000
8.309e+10	0	0	1.4214531286331823e-08	400000
8.31e+10	0	0	1.0191211883740022e-07	400000
8.311e+10	0	0	3.0649017728408796e-08	400000
8.312e+10	0	0	8.658644231593706e-09	400000
8.313e+10	0	0	6.522143246735796e-08	400000
8.314e+10	0	0	9.572427874694979e-09	400000
8.315e+10	0	0	2.8580536781490237e-08	400000
8.316e+10	0	0	1.943855984713386e-08	400000
8.317e+10	0	0	2.596494354944916e-08	400000
8.318e+10	0	0	5.3196246648425176e-08	400000
8.319e+10	0	0	8.002030378434023e-09	400000
8.32e+10	0	0	6.910848101302534e-09	400000
8.321e+10	0	0	2.2543298452393687e-08	400000
8.322e+10	0	0	4.767135145697518e-09	400000
8.323e+10	0	0	5.344099587379661e-09	400000
8.324e+10	0	0	5.5487264600926046e-08	400000
8.325e+10	0	0	4.804468371109285e-08	400000
8.326e+10	0	0	5.0033306013333146e-08	400000
8.327e+10	0	0	1.089365726141228e-08	400000
8.328e+10	0	0	4.794812201255715e-08	400000
8.329e+10	0	0	9.152608103030507e-09	400000
8.33e+10	0	0	1.6622016888823725e-09	400000
8.331e+10	0	0	1.3567792114612016e-07	400000
8.332e+10	0	0	8.179611498038134e-09	400000
8.333e+10	0	0	5.867387253065232e-09	400000
8.334e+10	0	0	3.6286605907239436e-09	400000
8.335e+10	0	0	1.3013560324811901e-09	400000
8.336e+10	0	0	7.74308769819779e-09	400000
8.337e+10	0	0	5.413085655447879e-09	400000
8.338e+10	0	0	1.5687791399498432e-08	400000
8.339e+10	0	0	1.4810266099905906e-09	400000
8.34e+10	0	0	4.667263498680939e-08	400000
8.341e+10	0	0	1.265250958152785e-08	400000
8.342e+10	0	0	9.745807442061054e-09	400000
8.343e+10	0	0	2.612325818417788e-08	400000
8.344e+10	0	0	3.4131745815070183e-09	400000
8.345e+10	0	0	1.9702102498017706e-08	400000
8.346e+10	0	0	2.320355290475962e-08	400000
8.347e+10	0	0	8.90839911436198e-09	400000
8.348e+10	0	0	1.3269955820251391e-08	400000
8.349e+10	0	0	2.0128978627813827e-08	400000
8.35e+10	0	0	2.3114059071471423e-09	400000
8.351e+10	0	0	1.893801485690672e-08	400000
8.352e+10	0	0	2.3610754367526637e-09	400000
8.353e+10	0	0	4.117099275761432e-09	400000
8.354e+10	0	0	7.80830283290988e-09	400000
8.355e+10	0	0	7.451393753302529e-09	400000
8.356e+10	0	0	2.8598019233899895e-09	400000
8.357e+10	0	0	2.008013505257406e-08	400000
8.358e+10	0	0	1.97517493270116e-09	400000
8.359e+10	0	0	2.4765488555007966e-08	400000
8.36e+10	0	0	1.0213695161849428e-07	400000
8.361e+10	0	0	8.440228135383254e-09	400000
8.362e+10	0	0	6.084021841833938e-09	400000
8.363e+10	0	0	7.657202544379169e-08	400000
8.364e+10	0	0	3.596432342485448e-09	400000
8.365e+10	0	0	1.4852732606481504e-08	400000
8.366e+10	0	0	5.877883043783284e-09	400000
8.367e+10	0	0	2.158844197657998e-08	400000
8.368e+10	0	0	1.587929875257308e-09	400000
8.369e+10	0	0	1.512883405568565e-08	400000
8.37e+10	0	0	8.151422380198082e-09	400000
8.371e+10	0	0	8.5225483658792e-09	400000
8.372e+10	0	0	8.911621472592171e-10	400000
8.373e+10	0	0	1.8801968702672925e-08	400000
8.374e+10	0	0	5.5526859601631274e-09	400000
8.375e+10	0	0	1.1571252276750329e-09	400000
8.376e+10	0	0	7.016200672709038e-09	400000
8.377e+10	0	0	4.94417191694899e-09	400000
8.378e+10	0	0	4.254164286603803e-09	400000
8.379e+10	0	0	1.4383227883596109e-08	400000
8.38e+10	0	0	9.148480050266965e-09	400000
8.381e+10	0	0	6.623715013438173e-08	400000
8.382e+10	0	0	1.8904941249599054e-08	400000
8.383e+10	0	0	4.629945194524407e-09	400000
8.384e+10	0	0	2.411683470159453e-09	400000
8.385e+10	0	0	9.580534694029265e-10	400000
8.386e+10	0	0	6.377347082578294e-08	400000
8.387e+10	0	0	1.5327112872973055e-08	400000
8.388e+10	0	0	1.8806280207813988e-08	400000
8.389e+10	0	0	1.0377354590557185e-08	400000
8.39e+10	0	0	2.9867345173022215e-08	400000
8.391e+10	0	0	7.2383327059916904e-09	400000
8.392e+10	0	0	3.4379163761529175e-08	400000
8.393e+10	0	0	1.3514588978716714e-08	400000
8.394e+10	0	0	1.1044754569242111e-08	400000
8.395e+10	0	0	9.449017032303826e-09	400000
8.396e+10	0	0	6.8840114036159614e-09	400000
8.397e+10	0	0	8.83682500435522e-10	400000
8.398e+10	0	0	1.1169322356255371e-08	400000
8.399e+10	0	0	3.051071305525443e-08	400000
8.4e+10	0	0	3.019305130164317e-08	400000
8.401e+10	0	0	2.955034041546615e-09	400000
8.402e+10	0	0	8.865429065648589e-09	400000
8.403e+10	0	0	1.3173015762167108e-08	400000
8.404e+10	0	0	5.338990795267263e-08	400000
8.405e+10	0	0	2.7367543171574123e-09	400000
8.406e+10	0	0	9.089417417058116e-09	400000
8.407e+10	0	0	2.3956318361989607e-08	400000
8.408e+10	0	0	3.0511582534845304e-08	400000
8.409e+10	0	0	1.4375138519431155e-08	400000
8.41e+10	0	0	7.258007730930763e-10	400000
8.411e+10	0	0	7.430121405693719e-09	400000
8.412e+10	0	0	6.085835683379745e-09	400000
8.413e+10	0	0	7.875974311184761e-09	400000
8.414e+10	0	0	4.646288805562163e-09	400000
8.415e+10	0	0	9.31679947543125e-09	400000
8.416e+10	0	0	1.1457244415594513e-08	400000
8.417e+10	0	0	4.74115933321041e-09	400000
8.418e+10	0	0	8.493827974613828e-09	400000
8.419e+10	0	0	1.8151335912628157e-09	400000
8.42e+10	0	0	2.6246015049576776e-08	400000
8.421e+10	0	0	3.5804930069968987e-09	400000
8.422e+10	0	0	1.4089033735428141e-08	400000
8.423e+10	0	0	1.4492892647699774e-08	400000
8.424e+10	0	0	3.899382333450636e-09	400000
8.425e+10	0	0	2.4668951704842408e-08	400000
8.426e+10	0	0	4.043487161821915e-08	400000
8.427e+10	0	0	2.2109809051017608e-08	400000
8.428e+10	0	0	2.28799735186962e-08	400000
8.429e+10	0	0	2.452963593654761e-09	400000
8.43e+10	0	0	7.934132563021029e-09	400000
8.431e+10	0	0	1.4528922285368415e-08	400000
8.432e+10	0	0	1.8403774284764143e-08	400000
8.433e+10	0	0	1.5396355770141197e-08	400000
8.434e+10	0	0	5.580392205445041e-09	400000
8.435e+10	0	0	1.7786864145496896e-08	400000
8.436e+10	0	0	3.619947897639897e-08	400000
8.437e+10	0	0	4.0970699040847016e-09	400000
8.438e+10	0	0	1.3701159535101482e-07	400000
8.439e+10	0	0	6.0403772943537075e-09	400000
8.44e+10	0	0	2.9176630724379524e-08	400000
8.441e+10	0	0	9.484725685663647e-09	400000
8.442e+10	0	0	1.19935264965115e-08	400000
8.443e+10	0	0	3.595912637019454e-09	400000
8.444e+10	0	0	7.81600756236029e-09	400000
8.445e+10	0	0	4.0823080604086655e-09	400000
8.446e+10	0	0	5.85064564714422e-09	400000
8.447e+10	0	0	3.639104816248726e-08	400000
8.448e+10	0	0	1.9057945747038157e-08	400000
8.449e+10	0	0	4.5418504806002205e-09	400000
8.45e+10	0	0	4.478978831455233e-08	400000
8.451e+10	0	0	4.766072498745937e-09	400000
8.452e+10	0	0	5.318144590188827e-09	400000
8.453e+10	0	0	1.4580908535353976e-09	400000
8.454e+10	0	0	3.807589418818719e-09	400000
8.455e+10	0	0	3.3649915492466313e-09	400000
8.456e+10	0	0	2.5923401620931603e-09	400000
8.457e+10	0	0	3.847100765294726e-09	400000
8.458e+10	0	0	1.525953459037537e-09	400000
8.459e+10	0	0	1.2324287113794706e-08	400000
8.46e+10	0	0	1.6395896341860446e-08	400000
8.461e+10	0	0	4.596813048413841e-09	400000
8.462e+10	0	0	2.035984524177282e-08	400000
8.463e+10	0	0	1.4639368798506406e-08	400000
8.464e+10	0	0	1.0557970019523527e-08	400000
8.465e+10	0	0	1.658719432077021e-08	400000
8.466e+10	0	0	5.955826491367501e-09	400000
8.467e+10	0	0	2.2522837277764954e-08	400000
8.468e+10	0	0	7.079201305264617e-09	400000
8.469e+10	0	0	3.805027411378417e-09	400000
8.47e+10	0	0	2.9613447118710144e-08	400000
8.471e+10	0	0	1.0721290748042983e-08	400000
8.472e+10	0	0	7.605173156311835e-09	400000
8.473e+10	0	0	2.760803584164692e-09	400000
8.474e+10	0	0	1.4880530399319452e-08	400000
8.475e+10	0	0	7.408176813773775e-09	400000
8.476e+10	0	0	2.078228307627438e-08	400000
8.477e+10	0	0	2.90036833127223e-08	400000
8.478e+10	0	0	4.7370209455615454e-09	400000
8.479e+10	0	0	1.464217323786131e-08	400000
8.48e+10	0	0	3.2188961974351305e-08	400000
8.481e+10	0	0	1.733727592960627e-08	400000
8.482e+10	0	0	4.390666261982057e-08	400000
8.483e+10	0	0	1.2568650654535231e-08	400000
8.484e+10	0	0	1.3269112648243156e-08	400000
8.485e+10	0	0	3.1326783796674046e-08	400000
8.486e+10	0	0	9.053831793149001e-09	400000
8.487e+10	0	0	1.016371311709911e-08	400000
8.488e+10	0	0	5.797366459325385e-09	400000
8.489e+10	0	0	1.1937687793915846e-08	400000
8.49e+10	0	0	1.108064844942285e-09	400000
8.491e+10	0	0	2.8522815585377688e-08	400000
8.492e+10	0	0	3.1080805949302335e-08	400000
8.493e+10	0	0	1.2726123253754652e-08	400000
8.494e+10	0	0	4.363520588963804e-09	400000
8.495e+10	0	0	2.7758557771112365e-09	400000
8.496e+10	0	0	4.269351449479094e-09	400000
8.497e+10	0	0	2.9776939094444474e-08	400000
8.498e+10	0	0	1.593110334891278e-09	400000
8.499e+10	0	0	1.8374413425568228e-08	400000
8.5e+10	0	0	2.277091279846336e-09	400000
8.501e+10	0	0	1.8389686337803354e-08	400000
8.502e+10	0	0	1.1924010202431423e-08	400000
8.503e+10	0	0	1.1285100991937701e-08	400000
8.504e+10	0	0	4.8360268944384674e-09	400000
8.505e+10	0	0	4.425176235098713e-09	400000
8.506e+10	0	0	3.003990423786567e-08	400000
8.507e+10	0	0	9.131162949926054e-09	400000
8.508e+10	0	0	8.177738957133196e-09	400000
8.509e+10	0	0	6.610423982805795e-09	400000
8.51e+10	0	0	7.762302019709071e-09	400000
8.511e+10	0	0	3.1571533063407565e-09	400000
8.512e+10	0	0	2.0554027465726523e-08	400000
8.513e+10	0	0	1.0190921961580635e-08	400000
8.514e+10	0	0	2.1052174402847177e-09	400000
8.515e+10	0	0	1.8017444944331385e-08	400000
8.516e+10	0	0	2.5824242637142753e-08	400000
8.517e+10	0	0	3.0175323412129443e-09	400000
8.518e+10	0	0	2.0767341537849265e-08	400000
8.519e+10	0	0	1.0221143499892414e-07	400000
8.52e+10	0	0	1.11512689082007e-09	400000
8.521e+10	0	0	3.900991721016077e-09	400000
8.522e+10	0	0	1.3766119061918724e-08	400000
8.523e+10	0	0	8.049213154243287e-09	400000
8.524e+10	0	0	1.5002319465996665e-08	400000
8.525e+10	0	0	2.1801883460699362e-08	400000
8.526e+10	0	0	4.567011933244241e-09	400000
8.527e+10	0	0	5.3868367988902056e-08	400000
8.528e+10	0	0	3.7016538788040853e-09	400000
8.529e+10	0	0	8.622996188224602e-09	400000
8.53e+10	0	0	9.279618847905413e-08	400000
8.531e+10	0	0	1.4192480656705985e-08	400000
8.532e+10	0	0	8.511760679230031e-09	400000
8.533e+10	0	0	2.984645258402682e-08	400000
8.534e+10	0	0	3.785729804547428e-09	400000
8.535e+10	0	0	4.928451365134089e-09	400000
8.536e+10	0	0	2.540127905234016e-08	400000
8.537e+10	0	0	6.767613832366479e-08	400000
8.538e+10	0	0	4.0774800114439626e-09	400000
8.539e+10	0	0	1.600155191884396e-09	400000
8.54e+10	0	0	1.5693761494924883e-08	400000
8.541e+10	0	0	1.9948707643611396e-09	400000
8.542e+10	0	0	2.441612751033855e-09	400000
8.543e+10	0	0	4.449033741428946e-09	400000
8.544e+10	0	0	1.62559010045699e-08	400000
8.545e+10	0	0	4.385953440655806e-09	400000
8.546e+10	0	0	3.238140749436405e-08	400000
8.547e+10	0	0	2.624088322366372e-08	400000
8.548e+10	0	0	2.4642866007895966e-09	400000
8.549e+10	0	0	8.457975468872931e-09	400000
8.55e+10	0	0	1.2784622851812124e-08	400000
8.551e+10	0	0	1.2102023831345542e-08	400000
8.552e+10	0	0	9.901508164943523e-09	400000
8.553e+10	0	0	3.827965071795561e-08	400000
8.554e+10	0	0	6.066222353399536e-08	400000
8.555e+10	0	0	1.6115206251549957e-08	400000
8.556e+10	0	0	8.133851253473454e-09	400000
8.557e+10	0	0	9.171828271555177e-08	400000
8.558e+10	0	0	1.573605648696868e-08	400000
8.559e+10	0	0	9.70874701373704e-09	400000
8.56e+10	0	0	5.28510462260663e-09	400000
8.561e+10	0	0	3.200320021868838e-08	400000
8.562e+10	0	0	9.29557791645986e-09	400000
8.563e+10	0	0	1.9554302195173863e-09	400000
8.564e+10	0	0	6.481253548860839e-09	400000
8.565e+10	0	0	1.578232428510748e-08	400000
8.566e+10	0	0	3.080392200037498e-09	400000
8.567e+10	0	0	1.2511158684524663e-08	400000
8.568e+10	0	0	1.6239015383681134e-07	400000
8.569e+10	0	0	8.364234776685455e-09	400000
8.57e+10	0	0	5.341716071126945e-09	400000
8.571e+10	0	0	1.080578032046416e-08	400000
8.572e+10	0	0	6.028947729944312e-09	400000
8.573e+10	0	0	4.74138447820911e-09	400000
8.574e+10	0	0	6.3274712287219755e-09	400000
8.575e+10	0	0	4.23487707825677e-08	400000
8.576e+10	0	0	1.2650131224354012e-08	400000
8.577e+10	0	0	2.199055355888675e-09	400000
8.578e+10	0	0	2.2030422633979192e-08	400000
8.579e+10	0	0	8.566497984683719e-09	400000
8.58e+10	0	0	8.078789492130852e-09	400000
8.581e+10	0	0	1.5411870692932482e-08	400000
8.582e+10	0	0	6.895641457068833e-08	400000
8.583e+10	0	0	2.9955239570665756e-08	400000
8.584e+10	0	0	7.19731712485495e-09	400000
8.585e+10	0	0	1.7659631058008508e-08	400000
8.586e+10	0	0	1.7791465209068854e-08	400000
8.587e+10	0	0	1.791469171585316e-08	400000
8.588e+10	0	0	1.564572126095231e-08	400000
8.589e+10	0	0	1.737229440159981e-08	400000
8.59e+10	0	0	8.52469480835844e-09	400000
8.591e+10	0	0	1.3393975555366148e-08	400000
8.592e+10	0	0	6.285655317384982e-09	400000
8.593e+10	0	0	1.7382321009304415e-08	400000
8.594e+10	0	0	1.3287587101043353e-08	400000
8.595e+10	0	0	1.0066181627602508e-08	400000
8.596e+10	0	0	1.7714635857207027e-08	400000
8.597e+10	0	0	8.582716452040274e-09	400000
8.598e+10	0	0	1.1057810745212822e-07	400000
8.599e+10	0	0	3.5180173576681353e-09	400000
8.6e+10	0	0	4.5024326957775204e-08	400000
8.601e+10	0	0	5.805120479851207e-09	400000
8.602e+10	0	0	9.68676759007934e-09	400000
8.603e+10	0	0	3.6911995251996567e-09	400000
8.604e+10	0	0	1.4371407514805723e-08	400000
8.605e+10	0	0	2.752284669731834e-08	400000
8.606e+10	0	0	4.2396547219053676e-08	400000
8.607e+10	0	0	6.717590910701857e-09	400000
8.608e+10	0	0	3.109761255738525e-08	400000
8.609e+10	0	0	6.76699844036929e-08	400000
8.61e+10	0	0	3.4710118108234707e-09	400000
8.611e+10	0	0	9.571206088819209e-08	400000
8.612e+10	0	0	2.767804867515629e-08	400000
8.613e+10	0	0	4.3213050316534325e-09	400000
8.614e+10	0	0	1.156626124954995e-08	400000
8.615e+10	0	0	3.564592851064977e-08	400000
8.616e+10	0	0	2.559642165013376e-08	400000
8.617e+10	0	0	1.9505069361311705e-08	400000
8.618e+10	0	0	1.1319354075332663e-08	400000
8.619e+10	0	0	2.434969718270509e-08	400000
8.62e+10	0	0	2.5548882782455954e-08	400000
8.621e+10	0	0	1.033933497516432e-08	400000
8.622e+10	0	0	2.8929168717074344e-08	400000
8.623e+10	0	0	2.9398581834242405e-08	400000
8.624e+10	0	0	6.334359577804991e-09	400000
8.625e+10	0	0	2.3128384133330418e-08	400000
8.626e+10	0	0	6.626848349693221e-09	400000
8.627e+10	0	0	2.654538491738567e-08	400000
8.628e+10	0	0	2.2223606168032382e-08	400000
8.629e+10	0	0	1.5853623281761493e-08	400000
8.63e+10	0	0	6.665321520498293e-09	400000
8.631e+10	0	0	2.594142369470233e-08	400000
8.632e+10	0	0	7.144185940725277e-08	400000
8.633e+10	0	0	5.5086554457946684e-09	400000
8.634e+10	0	0	1.7153682061922946e-08	400000
8.635e+10	0	0	1.6652916302595339e-09	400000
8.636e+10	0	0	8.711281214190157e-09	400000
8.637e+10	0	0	1.8691046540695233e-08	400000
8.638e+10	0	0	3.792236779084308e-09	400000
8.639e+10	0	0	7.451897450697134e-09	400000
8.64e+10	0	0	1.8035857601292805e-08	400000
8.641e+10	0	0	2.9089683086915598e-09	400000
8.642e+10	0	0	2.413339209978631e-08	400000
8.643e+10	0	0	1.9079050581734404e-08	400000
8.644e+10	0	0	3.4255075075209053e-08	400000
8.645e+10	0	0	2.1566359802173875e-08	400000
8.646e+10	0	0	1.414787298426405e-08	400000
8.647e+10	0	0	2.2906970863133543e-08	400000
8.648e+10	0	0	2.6538243999631307e-08	400000
8.649e+10	0	0	2.8758908053562476e-08	400000
8.65e+10	0	0	3.5741182588052135e-09	400000
8.651e+10	0	0	7.91884378443937e-09	400000
8.652e+10	0	0	7.323566908482181e-08	400000
8.653e+10	0	0	1.1157047048457536e-08	400000
8.654e+10	0	0	2.30274080457886e-09	400000
8.655e+10	0	0	4.602667821308498e-08	400000
8.656e+10	0	0	3.8899188624131115e-08	400000
8.657e+10	0	0	4.247668685638116e-09	400000
8.658e+10	0	0	1.3024565506923172e-08	400000
8.659e+10	0	0	1.1277984257577558e-08	400000
8.66e+10	0	0	3.3063042437448442e-09	400000
8.661e+10	0	0	3.6385536164934586e-09	400000
8.662e+10	0	0	3.281831582861053e-08	400000
8.663e+10	0	0	3.3335453105071146e-09	400000
8.664e+10	0	0	3.5511607989601192e-09	400000
8.665e+10	0	0	3.1325447185703105e-09	400000
8.666e+10	0	0	7.91966172988615e-09	400000
8.667e+10	0	0	9.544690796663161e-09	400000
8.668e+10	0	0	8.256935489655334e-09	400000
8.669e+10	0	0	4.48708860165333e-09	400000
8.67e+10	0	0	9.32151941742116e-09	400000
8.671e+10	0	0	1.448758340722528e-08	400000
8.672e+10	0	0	2.8960393088615777e-09	400000
8.673e+10	0	0	4.3069683258400994e-10	400000
8.674e+10	0	0	5.3748799150965945e-09	400000
8.675e+10	0	0	2.4948354571954706e-08	400000
8.676e+10	0	0	7.94459809443199e-09	400000
8.677e+10	0	0	3.643997751951315e-08	400000
8.678e+10	0	0	1.7270647761800694e-09	400000
8.679e+10	0	0	7.479710477105934e-09	400000
8.68e+10	0	0	2.6840996907299996e-09	400000
8.681e+10	0	0	2.579328969664652e-09	400000
8.682e+10	0	0	5.5136785453286254e-08	400000
8.683e+10	0	0	8.368007838231539e-09	400000
8.684e+10	0	0	2.5885967291759616e-08	400000
8.685e+10	0	0	5.207457958320001e-08	400000
8.686e+10	0	0	6.7076005877459814e-09	400000
8.687e+10	0	0	7.01993577862371e-09	400000
8.688e+10	0	0	1.731664972451683e-08	400000
8.689e+10	0	0	2.5346749265906576e-08	400000
8.69e+10	0	0	1.575499059529607e-08	400000
8.691e+10	0	0	6.4248427400801605e-09	400000
8.692e+10	0	0	9.498931969014504e-09	400000
8.693e+10	0	0	4.549517804320796e-08	400000
8.694e+10	0	0	2.5850387288278515e-09	400000
8.695e+10	0	0	2.3956525765736424e-08	400000
8.696e+10	0	0	2.701532084050416e-08	400000
8.697e+10	0	0	2.0652549729636336e-08	400000
8.698e+10	0	0	4.4121520631759455e-09	400000
8.699e+10	0	0	1.8585917429155346e-08	400000
8.7e+10	0	0	1.3003034370894897e-09	400000
8.701e+10	0	0	8.302291243808647e-09	400000
8.702e+10	0	0	1.4490523934450232e-08	400000
8.703e+10	0	0	7.465842837863518e-09	400000
8.704e+10	0	0	1.3363370629904969e-08	400000
8.705e+10	0	0	4.441545076136739e-09	400000
8.706e+10	0	0	1.4017773323331796e-08	400000
8.707e+10	0	0	4.915852121617345e-09	400000
8.708e+10	0	0	5.043521164972772e-09	400000
8.709e+10	0	0	6.504914224610304e-09	400000
8.71e+10	0	0	3.944648814619544e-09	400000
8.711e+10	0	0	6.270314549016681e-09	400000
8.712e+10	0	0	7.763422843627169e-09	400000
8.713e+10	0	0	9.831387678852443e-09	400000
8.714e+10	0	0	1.5802029235357763e-08	400000
8.715e+10	0	0	2.1506681672604693e-08	400000
8.716e+10	0	0	6.491474314261831e-09	400000
8.717e+10	0	0	7.969628560998067e-09	400000
8.718e+10	0	0	7.916994496949181e-09	400000
8.719e+10	0	0	4.619170156621603e-09	400000
8.72e+10	0	0	5.678484635976321e-09	400000
8.721e+10	0	0	2.3428220911978934e-08	400000
8.722e+10	0	0	3.5275502868217216e-09	400000
8.723e+10	0	0	4.0539979385799565e-09	400000
8.724e+10	0	0	1.431314690663594e-09	400000
8.725e+10	0	0	7.51825195617201e-08	400000
8.726e+10	0	0	4.128824911390149e-09	400000
8.727e+10	0	0	4.866358012636434e-09	400000
8.728e+10	0	0	3.6207951209146493e-08	400000
8.729e+10	0	0	6.0035261674374585e-09	400000
8.73e+10	0	0	3.424575415707824e-08	400000
8.731e+10	0	0	8.524004998968926e-10	400000
8.732e+10	0	0	1.05961199561615e-08	400000
8.733e+10	0	0	1.3920051998567381e-08	400000
8.734e+10	0	0	1.1227333035046093e-08	400000
8.735e+10	0	0	5.448773257375081e-09	400000
8.736e+10	0	0	4.872038196505845e-08	400000
8.737e+10	0	0	1.1023766436734183e-08	400000
8.738e+10	0	0	8.132698550379363e-09	400000
8.739e+10	0	0	1.0594846051025997e-07	400000
8.74e+10	0	0	5.350310417453876e-08	400000
8.741e+10	0	0	7.120107976717687e-09	400000
8.742e+10	0	0	3.250461091333673e-09	400000
8.743e+10	0	0	4.526564022481567e-09	400000
8.744e+10	0	0	2.824005670209633e-09	400000
8.745e+10	0	0	2.837429949048403e-09	400000
8.746e+10	0	0	1.6011265940625464e-08	400000
8.747e+10	0	0	6.185520125277816e-09	400000
8.748e+10	0	0	2.3108596357601795e-08	400000
8.749e+10	0	0	4.200680228919634e-09	400000
8.75e+10	0	0	5.494178749815339e-09	400000
8.751e+10	0	0	1.945226619123634e-09	400000
8.752e+10	0	0	3.979918639064186e-09	400000
8.753e+10	0	0	1.7476757118555665e-09	400000
8.754e+10	0	0	6.609434648455174e-09	400000
8.755e+10	0	0	1.6464433242046305e-08	400000
8.756e+10	0	0	3.77681230909061e-08	400000
8.757e+10	0	0	7.406565549504242e-09	400000
8.758e+10	0	0	4.3067560121749274e-09	400000
8.759e+10	0	0	1.0561729914368773e-08	400000
8.76e+10	0	0	1.0382184354368399e-08	400000
8.761e+10	0	0	5.920268969565963e-09	400000
8.762e+10	0	0	1.470579186498213e-08	400000
8.763e+10	0	0	2.2777784869504197e-09	400000
8.764e+10	0	0	1.34337330382032e-08	400000
8.765e+10	0	0	7.964113992640316e-08	400000
8.766e+10	0	0	2.0582589127616175e-08	400000
8.767e+10	0	0	4.4545396353073314e-09	400000
8.768e+10	0	0	8.61553168878152e-09	400000
8.769e+10	0	0	4.348420046337481e-08	400000
8.77e+10	0	0	1.0628694144805709e-08	400000
8.771e+10	0	0	4.042509215595657e-09	400000
8.772e+10	0	0	2.300087739141365e-09	400000
8.773e+10	0	0	4.963954784264518e-09	400000
8.774e+10	0	0	5.312060221024594e-09	400000
8.775e+10	0	0	9.59480903780495e-09	400000
8.776e+10	0	0	9.37829588339947e-09	400000
8.777e+10	0	0	2.271060836335258e-09	400000
8.778e+10	0	0	1.65557175963351e-08	400000
8.779e+10	0	0	1.233034725365234e-09	400000
8.78e+10	0	0	1.8191326085106885e-08	400000
8.781e+10	0	0	3.1359870580982756e-09	400000
8.782e+10	0	0	1.4894112469841583e-08	400000
8.783e+10	0	0	8.527282568851503e-09	400000
8.784e+10	0	0	3.5205550165777712e-09	400000
8.785e+10	0	0	3.311151494802044e-09	400000
8.786e+10	0	0	3.0792255457418084e-09	400000
8.787e+10	0	0	4.201770581641739e-09	400000
8.788e+10	0	0	1.9612913886865215e-08	400000
8.789e+10	0	0	6.6543115770448385e-09	400000
8.79e+10	0	0	1.3732037090819897e-08	400000
8.791e+10	0	0	1.259548155465742e-08	400000
8.792e+10	0	0	3.5539313196613457e-09	400000
8.793e+10	0	0	1.0242984805668298e-08	400000
8.794e+10	0	0	1.3050367757230214e-08	400000
8.795e+10	0	0	3.6009215159099332e-09	400000
8.796e+10	0	0	1.648217911987066e-08	400000
8.797e+10	0	0	7.613457756912498e-08	400000
8.798e+10	0	0	1.831455708193404e-08	400000
8.799e+10	0	0	1.0220337536050473e-09	400000
8.8e+10	0	0	2.382454715289377e-09	400000
8.801e+10	0	0	4.5961312409837405e-08	400000
8.802e+10	0	0	7.946686904082648e-08	400000
8.803e+10	0	0	2.175173601409292e-08	400000
8.804e+10	0	0	5.37846850328568e-08	400000
8.805e+10	0	0	1.92162323454633e-09	400000
8.806e+10	0	0	1.4477714509223397e-08	400000
8.807e+10	0	0	9.523834214386084e-08	400000
8.808e+10	0	0	3.8957108065478346e-09	400000
8.809e+10	0	0	8.049564453579267e-09	400000
8.81e+10	0	0	4.579364625639395e-08	400000
8.811e+10	0	0	4.469995595443882e-08	400000
8.812e+10	0	0	5.328825623260772e-09	400000
8.813e+10	0	0	1.0613099741291816e-08	400000
8.814e+10	0	0	2.970533258054997e-09	400000
8.815e+10	0	0	3.574821920798346e-09	400000
8.816e+10	0	0	6.951695148740861e-09	400000
8.817e+10	0	0	1.9950889846352378e-08	400000
8.818e+10	0	0	1.8116797707273818e-09	400000
8.819e+10	0	0	9.62905342358012e-09	400000
8.82e+10	0	0	1.1846416213471861e-08	400000
8.821e+10	0	0	1.797247988250742e-08	400000
8.822e+10	0	0	5.19907524848073e-09	400000
8.823e+10	0	0	3.846510094981591e-09	400000
8.824e+10	0	0	1.1808529014195977e-08	400000
8.825e+10	0	0	3.1910270306173386e-08	400000
8.826e+10	0	0	2.0564987996122154e-09	400000
8.827e+10	0	0	4.74609688728762e-08	400000
8.828e+10	0	0	1.6252174259099507e-09	400000
8.829e+10	0	0	8.85144688110615e-09	400000
8.83e+10	0	0	9.714876838739937e-09	400000
8.831e+10	0	0	4.818299235812262e-09	400000
8.832e+10	0	0	3.255742934818543e-08	400000
8.833e+10	0	0	1.3809416730890397e-08	400000
8.834e+10	0	0	9.901598457405573e-09	400000
8.835e+10	0	0	1.6323599699311343e-08	400000
8.836e+10	0	0	1.5353471290360684e-08	400000
8.837e+10	0	0	4.819307270087273e-09	400000
8.838e+10	0	0	4.2483669171449456e-08	400000
8.839e+10	0	0	3.8643912779981624e-08	400000
8.84e+10	0	0	1.5643395669512758e-08	400000
8.841e+10	0	0	1.5986842009421507e-08	400000
8.842e+10	0	0	1.40621806810551e-08	400000
8.843e+10	0	0	4.725508563110458e-09	400000
8.844e+10	0	0	6.750374718240728e-09	400000
8.845e+10	0	0	8.163566611599913e-09	400000
8.846e+10	0	0	1.6002905006994594e-08	400000
8.847e+10	0	0	8.360073099023659e-09	400000
8.848e+10	0	0	2.5920369505970587e-08	400000
8.849e+10	0	0	2.0182004347590442e-09	400000
8.85e+10	0	0	2.2130553139632082e-08	400000
8.851e+10	0	0	2.641877624312375e-08	400000
8.852e+10	0	0	6.332667211394798e-09	400000
8.853e+10	0	0	9.09223495380655e-09	400000
8.854e+10	0	0	4.447397784427931e-09	400000
8.855e+10	0	0	1.4935384820776287e-08	400000
