#t	<mx>	<my>	<mz>	B_ext_x	B_ext_y	B_ext_z
7.88810000000697e-08	0.8796389531522263	0.18323807562895134	0.43892951568224975	0.001	0	0
7.898200000006981e-08	0.880036398643522	0.17521568916097605	0.44140163041654507	0.001	0	0
7.908300000006993e-08	0.880432615210654	0.16716340813477262	0.4437283009388696	0.001	0	0
7.918400000007004e-08	0.8808276061027938	0.15908385004032974	0.44590924747482796	0.001	0	0
7.928500000007016e-08	0.881221374564174	0.1509796328272343	0.4479442370235173	0.001	0	0
7.938600000007027e-08	0.8816139238340682	0.1428533740748175	0.44983308328460936	0.001	0	0
7.948700000007039e-08	0.882005257146772	0.1347076901650527	0.4515756465708183	0.001	0	0
7.95880000000705e-08	0.8823953777315882	0.12654519545846346	0.4531718337058332	0.001	0	0
7.968900000007061e-08	0.882784288812804	0.11836850147329595	0.4546215979077963	0.001	0	0
7.979000000007073e-08	0.8831719936096786	0.11018021606820218	0.45592493865840494	0.001	0	0
7.989100000007084e-08	0.8835584953364214	0.10198294262868926	0.45708190155773226	0.001	0	0
7.999200000007096e-08	0.8839437972021787	0.09377927925757874	0.4580925781648538	0.001	0	0
8.009300000007107e-08	0.8843279024110132	0.08557181796972184	0.45895710582438337	0.001	0	0
8.019400000007119e-08	0.8847108141618902	0.07736314389121443	0.45967566747900923	0.001	0	0
8.02950000000713e-08	0.8850925356486589	0.06915583446335216	0.4602484914681469	0.001	0	0
8.039600000007142e-08	0.8854730700600384	0.06095245865156407	0.46067585131280714	0.001	0	0
8.049700000007153e-08	0.8858524205795992	0.05275557615956128	0.46095806548680524	0.001	0	0
8.059800000007165e-08	0.886230590385749	0.04456773664893415	0.4610954971744117	0.001	0	0
8.069900000007176e-08	0.8866075826517171	0.036391478964429826	0.4610885540145844	0.001	0	0
8.080000000007187e-08	0.8869834005455378	0.02822933036513749	0.46093768783189093	0.001	0	0
8.090100000007199e-08	0.8873580472300365	0.020083805761808876	0.46064339435426427	0.001	0	0
8.10020000000721e-08	0.8877315258628142	0.011957406960535887	0.4602062129177092	0.001	0	0
8.110300000007222e-08	0.8881038395962321	0.0038526219130067475	0.45962672615811345	0.001	0	0
8.120400000007233e-08	0.8884749915773987	-0.004228076026441938	0.4589055596902874	0.001	0	0
8.130500000007245e-08	0.8888449849481537	-0.012282228836762586	0.45804338177438814	0.001	0	0
8.140600000007256e-08	0.8892138228450552	-0.020307394558911524	0.4570409029698674	0.001	0	0
8.150700000007268e-08	0.8895815083993643	-0.028301148017132714	0.4558988757771004	0.001	0	0
8.160800000007279e-08	0.8899480447370333	-0.03626108153260436	0.4546180942668445	0.001	0	0
8.17090000000729e-08	0.8903134349786899	-0.0441848056292461	0.4531993936976877	0.001	0	0
8.181000000007302e-08	0.8906776822396266	-0.052069949731487146	0.4516436501216499	0.001	0	0
8.191100000007313e-08	0.891040789629785	-0.05991416285379922	0.449951779978097	0.001	0	0
8.201200000007325e-08	0.8914027602537445	-0.06771511428180146	0.44812473967613975	0.001	0	0
8.211300000007336e-08	0.891763597210709	-0.07547049424474758	0.4461635251656841	0.001	0	0
8.221400000007348e-08	0.8921233035944942	-0.08317801457920936	0.44406917149730935	0.001	0	0
8.231500000007359e-08	0.8924818824935161	-0.09083540938377396	0.44184275237114834	0.001	0	0
8.241600000007371e-08	0.8928393369907779	-0.09844043566457378	0.4394853796749523	0.001	0	0
8.251700000007382e-08	0.8931956701638583	-0.10599087397147741	0.43699820301152087	0.001	0	0
8.261800000007394e-08	0.8935508850849003	-0.1134845290247644	0.4343824092156802	0.001	0	0
8.271900000007405e-08	0.8939049848205997	-0.12091923033211889	0.4316392218610025	0.001	0	0
8.282000000007416e-08	0.8942579724321921	-0.12829283279577577	0.4287699007564546	0.001	0	0
8.292100000007428e-08	0.8946098509754443	-0.13560321730965894	0.4257757414331665	0.001	0	0
8.30220000000744e-08	0.8949606235006414	-0.14284829134635285	0.42265807462152044	0.001	0	0
8.312300000007451e-08	0.8953102930525767	-0.15002598953375493	0.41941826571875374	0.001	0	0
8.322400000007462e-08	0.8956588626705406	-0.15713427422125872	0.4160577142472805	0.001	0	0
8.332500000007474e-08	0.8960063353883115	-0.16417113603532074	0.412577853303932	0.001	0	0
8.342600000007485e-08	0.8963527142341438	-0.17113459442427056	0.40898014900031987	0.001	0	0
8.352700000007497e-08	0.8966980022307591	-0.17802269819222516	0.405266099894533	0.001	0	0
8.362800000007508e-08	0.8970422023953362	-0.18483352602197145	0.4014372364143743	0.001	0	0
8.37290000000752e-08	0.8973853177395006	-0.19156518698668895	0.39749512027235057	0.001	0	0
