#t	<mx>	<my>	<mz>	B_ext_x	B_ext_y	B_ext_z
6.359033e-06	0.019707897617451894	0.014008307710964245	-0.07942788629338524	0	0	-0.0007424736906544204
6.408419e-06	0.018471490187203867	0.01737804750332716	-0.07808266023377373	0	0	-0.0007219775748276328
6.457875e-06	0.019204987210733326	0.009517283572025073	-0.0672380796150776	0	0	-0.0007007974376573759
6.509036e-06	0.02114235742748059	0.024030432263791795	-0.07048646412625101	0	0	-0.0006782169979268396
6.560019e-06	0.02725084667701245	0.01002869127305416	-0.06599338717344004	0	0	-0.0006550592122578434
6.612381e-06	0.029192715670953155	0.019017567749357214	-0.06808182258019943	0	0	-0.0006306168168330797
6.664507e-06	0.025644733428667486	0.011171010092036504	-0.06935346261088363	0	0	-0.0006056470399266428
6.714704e-06	0.031436684207843235	0.006368879695272329	-0.07281341248241913	0	0	-0.0005810229600098647
6.765841e-06	0.023739826097583547	0.0242651241340411	-0.07050484893700414	0	0	-0.0005553793302112139
6.818630e-06	0.021251974683311067	0.010113565977892026	-0.076544464219364	0	0	-0.0005283413818156955
6.868640e-06	0.02577339896652757	0.0077223587882608025	-0.06946470245730887	0	0	-0.0005022217087080013
6.920331e-06	0.020425387258794635	0.017970619113207777	-0.0620412231794258	0	0	-0.00047473405441851476
6.970796e-06	0.020765556951762496	0.012440230985729446	-0.07026833053953645	0	0	-0.0004474436740394933
7.022279e-06	0.019488006643664874	0.018436936248334573	-0.055677859910163816	0	0	-0.00041916702635889095
7.071207e-06	0.030754104831911877	0.016806248810070406	-0.06947109607692548	0	0	-0.0003919107544530824
7.122944e-06	0.02126927759116779	0.025359683164098288	-0.060708214451487365	0	0	-0.0003627112621556934
7.172198e-06	0.023769827123450854	0.031333934245060986	-0.06390817339483446	0	0	-0.000334577237449783
7.222942e-06	0.017201461256758234	0.020082390749159185	-0.06296147210413508	0	0	-0.00030527741289221256
7.272317e-06	0.026076473682589946	0.022080118297999052	-0.06553391479816542	0	0	-0.0002764874895901167
7.321514e-06	0.029761268103482424	0.024917225642084633	-0.06252217901531416	0	0	-0.0002475528323105541
7.372027e-06	0.036802958298551146	0.022496002819479267	-0.055277941932300144	0	0	-0.00021761230335066626
7.423855e-06	0.02922009755379104	0.01851126611000234	-0.06601158427815906	0	0	-0.00018667828890480968
7.473747e-06	0.03778822463144685	0.020788471137312428	-0.06389409913636217	0	0	-0.00015672352276859225
7.525533e-06	0.03748977897756313	0.01108219727862222	-0.06325457021005576	0	0	-0.0001254784865158335
7.576543e-06	0.027536237636817628	0.020367514439839956	-0.05846320773479773	0	0	-9.457930620655495e-05
7.626488e-06	0.0350936621738528	0.020229710246941545	-0.060467441377571436	0	0	-6.423703256878472e-05
7.678637e-06	0.02125803160527925	0.021275384986446415	-0.05981131785409311	0	0	-3.249243593514545e-05
7.729139e-06	0.0260394380453484	0.025873884863677938	-0.056978929795915345	0	0	-1.718727816476679e-06
7.781802e-06	0.030765833567073745	0.018343116653888544	-0.055995343570442335	0	0	3.0373126934305632e-05
7.834227e-06	0.026818409386428016	0.010209599976073333	-0.05994543863354594	0	0	6.228886649776306e-05
7.887551e-06	0.025812466259541745	0.01635287596506732	-0.05822596929473106	0	0	9.46863236896404e-05
7.938900e-06	0.026028434139309328	0.01642587714249384	-0.05548437797437862	0	0	0.0001257902869195417
7.988655e-06	0.022206643479500056	0.010047107850178955	-0.052896872652282975	0	0	0.00015581107614611473
8.040075e-06	0.02969090558855405	0.004004659436825957	-0.05709927483575997	0	0	0.00018668580878520883
8.091458e-06	0.028703295144755153	0.011210997178174217	-0.04855721569669192	0	0	0.00021735452074887017
8.141501e-06	0.02430783837678719	0.004862798991781717	-0.04865111985582536	0	0	0.00024701940727246246
8.192561e-06	0.028707879439683014	0.003449316791021813	-0.05253091109020438	0	0	0.00027705001440238693
8.243957e-06	0.028116782993322913	0.0036927986809566593	-0.03946804839090276	0	0	0.00030700753941150774
8.295477e-06	0.020735381204864376	0.007046655709314001	-0.04458647942835167	0	0	0.0003367344030976203
8.348086e-06	0.01904087830578163	0.00549692785280674	-0.04892098639568311	0	0	0.00036674725130256253
8.399023e-06	0.0281009429991545	0.004105840716941883	-0.04316027332134997	0	0	0.0003954474839135655
8.448877e-06	0.026381472199208635	0.011410332966212574	-0.04508980745537155	0	0	0.000423168371478592
8.500204e-06	0.024903684415335105	0.012510150337463229	-0.048461348675850294	0	0	0.00045130009486159007
8.550057e-06	0.029646761764992202	0.011373176850790576	-0.0446572609168131	0	0	0.0004782012652465755
8.600904e-06	0.025881020718160726	0.012829246875589378	-0.04046553532202882	0	0	0.0005051842140023214
8.650103e-06	0.031149452385329218	0.017822739949209455	-0.03770329342713844	0	0	0.0005308308443297098
8.700751e-06	0.028805899018335752	0.005094907815364207	-0.024455423274116383	0	0	0.0005567341068986144
8.751943e-06	0.025661520051021444	0.0053662382058680775	-0.03543776700189547	0	0	0.0005823761474277707
8.804462e-06	0.02987848376872475	0.00659080946177842	-0.03439800544299275	0	0	0.0006080937912232475
8.855315e-06	0.030829832883681435	-0.00441092289616181	-0.026184813664003107	0	0	0.0006324025562602946
8.906716e-06	0.02998094439720267	0.0018861907553535332	-0.03456578316437095	0	0	0.0006563555301932931
8.958525e-06	0.029192185406713308	-0.0018256362566260703	-0.025913786101710273	0	0	0.0006798471267315888
9.009658e-06	0.020996498520237782	0.002317451791119249	-0.021077433938170242	0	0	0.0007023674867743483
9.060548e-06	0.027298931458862315	-0.0014480848549109412	-0.02708419444712883	0	0	0.0007241037610252008
9.111834e-06	0.03175267130425614	-0.0003468515494170478	-0.025542863967687207	0	0	0.0007453041653781308
9.164463e-06	0.033505879005931896	-0.0017898567612945257	-0.023810218138157507	0	0	0.0007663031030409223
9.215844e-06	0.02996046501083718	0.0035027782449612885	-0.022295570030568427	0	0	0.0007860433348154642
9.268350e-06	0.03936452532619875	0.011576525829756948	-0.011939531032876436	0	0	0.0008054195948443607
9.319113e-06	0.035245334978242636	0.013867179957334158	-0.026741004219151016	0	0	0.0008233684765930153
9.369220e-06	0.03538769092636979	0.0005383729289949925	-0.02140180710967031	0	0	0.0008403129128272167
9.421447e-06	0.03678459306778559	0.009373806516639232	-0.023903130438872353	0	0	0.0008571395542877654
9.471918e-06	0.029336204991529138	0.005956198100032899	-0.024476070408754463	0	0	0.000872575887258065
9.523920e-06	0.02555652932776502	0.0026711786887401497	-0.012598698097100257	0	0	0.000887616920215545
9.575303e-06	0.030463031885227705	0.00614189848866089	-0.0132121216830247	0	0	0.0009016031161996071
