#t	<mx>	<my>	<mz>	u_anis_x	u_anis_y	u_anis_z
4.884324e-05	-3.625190915605796e-05	-0.03806129672549502	0.9992754056702152	-3.300962309581138e-06	0.039729033706074814	-0.9992104902721376
4.885334e-05	-3.2600219942729915e-05	-0.038026554392231966	0.9992767284883005	-3.2976488254776774e-06	0.03969719459171055	-0.9992117557007991
4.886343e-05	-2.850790576211459e-05	-0.037992262815968916	0.9992780329585065	-3.294347541760762e-06	0.03966538094860455	-0.9992130191022079
4.887353e-05	-2.402445132587131e-05	-0.03795846772564172	0.9992793173836572	-3.2910592482910394e-06	0.03963359275750648	-0.9992142804795683
4.888362e-05	-1.92040665391704e-05	-0.037925209147132224	0.9992805802888146	-3.2877846150223793e-06	0.03960182999926371	-0.9992155398360757
4.889372e-05	-1.4105031600216352e-05	-0.03789252091952227	0.9992818204387647	-3.284524183883588e-06	0.03957009265480756	-0.9992167971749184
4.890381e-05	-8.788992943855638e-06	-0.037860430286079785	0.9992830368525759	-3.281278362205709e-06	0.03953838070513859	-0.9992180524992774
4.891391e-05	-3.3202185319462243e-06	-0.037828957564915014	0.9992842288150695	-3.2780474177739066e-06	0.03950669413131148	-0.9992193058123275
4.892400e-05	2.235178519977503e-06	-0.03779811590328084	0.9992853958850626	-3.274831475563284e-06	0.03947503291441909	-0.9992205571172369
4.893409e-05	7.810038605943666e-06	-0.037767911118485605	0.9992865379002908	-3.271630516197871e-06	0.03944339703557654	-0.999221806417169
4.894419e-05	1.333696693904258e-05	-0.03773834162734071	0.9992876549789573	-3.2684443761512318e-06	0.039411786475904965	-0.9992230537152827
4.895428e-05	1.8749147713854348e-05	-0.037709398464998566	0.9992887475178921	-3.2652727496863026e-06	0.03938020121651567	-0.9992242990147332
4.896438e-05	2.398115128834018e-05	-0.03768106539295759	0.9992898161873542	-3.2621151925111417e-06	0.03934864123849434	-0.9992255423186714
4.897447e-05	2.896972463747796e-05	-0.03765331909493523	0.9992908619225387	-3.2589711271066804e-06	0.03931710652288594	-0.9992267836302465
4.898457e-05	3.365455552917649e-05	-0.03762612945824863	0.9992918859119001	-3.2558398496624397e-06	0.0392855970506803	-0.9992280229526047
4.899466e-05	3.797900119087412e-05	-0.03759945993731041	0.9992928895824378	-3.252720538536868e-06	0.039254112802798544	-0.9992292602888915
4.900476e-05	4.189077265928901e-05	-0.03757326799485318	0.9992938745821223	-3.2496122641405145e-06	0.03922265376008057	-0.9992304956422502
4.901485e-05	4.534256654205181e-05	-0.037547505615556004	0.9992948427596842	-3.2465140001231447e-06	0.03919121990327379	-0.9992317290158242
4.902495e-05	4.829263655350579e-05	-0.03752211988587128	0.9992957961420089	-3.2434246357301113e-06	0.03915981121302318	-0.9992329604127561
4.903504e-05	5.070529791374932e-05	-0.03749705363304725	0.9992967369094194	-3.2403429891791527e-06	0.039128427669862846	-0.9992341898361888
4.904514e-05	5.255135851176651e-05	-0.03747224611562351	0.9992976673691406	-3.237267821896363e-06	0.03909706925420895	-0.9992354172892652
4.905523e-05	5.38084716196272e-05	-0.037447633757057945	0.9992985899272778	-3.234197853439744e-06	0.0390657359463546	-0.9992366427751285
