#t	<mx>	<my>	<mz>	B_ext_x	B_ext_y	<B_ext_z
8.191100000007313e-08	0.9983352903624119	-0.03608970290780328	-0.04498977196671275	0.001	0	0
8.201200000007325e-08	0.9983531082754354	-0.03343560364814741	-0.04661577436430782	0.001	0	0
8.211300000007336e-08	0.9983707358408263	-0.030712476394624797	-0.048088637026477976	0.001	0	0
8.221400000007348e-08	0.9983881750842996	-0.02792898881799915	-0.04940570226100356	0.001	0	0
8.231500000007359e-08	0.9984054280101782	-0.025093892235114906	-0.05056479452929966	0.001	0	0
8.241600000007371e-08	0.9984224966016152	-0.022215995218997354	-0.051564221667107446	0.001	0	0
8.251700000007382e-08	0.9984393828208136	-0.01930413732175775	-0.05240277468317786	0.001	0	0
8.261800000007394e-08	0.9984560886092444	-0.016367162985741403	-0.05307972615158708	0.001	0	0
8.271900000007405e-08	0.9984726158878624	-0.013413895717009301	-0.053594827217261484	0.001	0	0
8.282000000007416e-08	0.9984889665573199	-0.01045311259369466	-0.05394830323812764	0.001	0	0
8.292100000007428e-08	0.9985051424981781	-0.007493519180032135	-0.05414084809103478	0.001	0	0
8.30220000000744e-08	0.9985211455711156	-0.004543724914923454	-0.05417361717220747	0.001	0	0
8.312300000007451e-08	0.998536977617137	-0.0016122190417911938	-0.05404821912647076	0.001	0	0
8.322400000007462e-08	0.9985526404577765	0.0012926528558143283	-0.05376670634283584	0.001	0	0
8.332500000007474e-08	0.9985681358953018	0.004162711650839347	-0.05333156425723693	0.001	0	0
8.342600000007485e-08	0.9985834657129149	0.00698996674217159	-0.052745699506257536	0.001	0	0
8.352700000007497e-08	0.998598631674951	0.009766637340246055	-0.05201242697857432	0.001	0	0
8.362800000007508e-08	0.9986136355270748	0.012485172915038974	-0.051135455813566585	0.001	0	0
8.37290000000752e-08	0.9986284789964762	0.015138272755690635	-0.050118874399088714	0.001	0	0
8.383000000007531e-08	0.998643163792063	0.017718904594127886	-0.04896713442277219	0.001	0	0
8.393100000007542e-08	0.9986576916046512	0.020220322248292254	-0.04768503403340922	0.001	0	0
8.403200000007554e-08	0.9986720641071553	0.022636082243911317	-0.04627770017096852	0.001	0	0
8.413300000007565e-08	0.998686282954774	0.024960059377165864	-0.04475057012559715	0.001	0	0
8.423400000007577e-08	0.9987003497851764	0.0271864611840955	-0.043109372387575395	0.001	0	0
8.433500000007588e-08	0.9987142662186848	0.029309841286136284	-0.04136010685160055	0.001	0	0
8.4436000000076e-08	0.9987280338584563	0.03132511158478938	-0.0395090244399908	0.001	0	0
8.453700000007611e-08	0.9987416542906626	0.03322755328206224	-0.0375626062104083	0.001	0	0
8.463800000007623e-08	0.9987551290846668	0.03501282670699965	-0.035527542014511485	0.001	0	0
8.473900000007634e-08	0.998768459793201	0.03667697993231286	-0.033410708774551365	0.001	0	0
8.484000000007646e-08	0.9987816479525389	0.038216456168816526	-0.031219148445330885	0.001	0	0
8.494100000007657e-08	0.9987946950826687	0.03962809992907827	-0.028960045729150043	0.001	0	0
8.504200000007668e-08	0.9988076026874646	0.040909161955370144	-0.026640705611362357	0.001	0	0
8.51430000000768e-08	0.9988203722548541	0.04205730291066724	-0.02426853078397388	0.001	0	0
8.524400000007691e-08	0.9988330052569858	0.043070595835062814	-0.021850999024328452	0.001	0	0
8.534500000007703e-08	0.9988455031503958	0.04394752737354604	-0.019395640595340678	0.001	0	0
8.544600000007714e-08	0.9988578673761697	0.04468699778461066	-0.016910015732971927	0.001	0	0
8.554700000007726e-08	0.9988700993601058	0.04528831974261989	-0.014401692285690958	0.001	0	0
8.564800000007737e-08	0.9988822005128755	0.04575121595023594	-0.011878223569531046	0.001	0	0
8.574900000007749e-08	0.9988941722301812	0.046075815580520964	-0.009347126501050799	0.001	0	0
8.58500000000776e-08	0.9989060158929144	0.0462626495715239	-0.006815860069033154	0.001	0	0
8.595100000007772e-08	0.9989177328673107	0.04631264479927306	-0.00429180420412295	0.001	0	0
8.605200000007783e-08	0.9989293245051039	0.04622711715809297	-0.0017822391038131474	0.001	0	0
8.615300000007794e-08	0.9989407921436777	0.04600776358004498	0.000705674931748367	0.001	0	0
8.625400000007806e-08	0.998952137106218	0.045656653028047986	0.003164917099739633	0.001	0	0
8.635500000007817e-08	0.9989633607018601	0.04517621649986549	0.005588625079254728	0.001	0	0
8.645600000007829e-08	0.998974464225838	0.04456923608263498	0.007970113351664435	0.001	0	0
8.65570000000784e-08	0.9989854489596295	0.04383883309996493	0.010302890810365917	0.001	0	0
8.665800000007852e-08	0.998996316171102	0.0429884553958269	0.012580677616106407	0.001	0	0
8.675900000007863e-08	0.999007067114654	0.04202186380151782	0.014797421256733032	0.001	0	0
8.686000000007875e-08	0.9990177030313585	0.040943117833861224	0.016947311772979978	0.001	0	0
8.696100000007886e-08	0.9990282251491025	0.03975656067454633	0.019024796114745675	0.001	0	0
8.706200000007897e-08	0.9990386346827247	0.03846680348207104	0.021024591595228157	0.001	0	0
8.716300000007909e-08	0.9990489328341554	0.03707870908915697	0.022941698413266088	0.001	0	0
8.72640000000792e-08	0.9990591207925499	0.03559737513973357	0.024771411217267603	0.001	0	0
8.736500000007932e-08	0.9990691997344241	0.034028116720650425	0.026509329687188797	0.001	0	0
8.746600000007943e-08	0.9990791708237883	0.03237644854416365	0.028151368114139583	0.001	0	0
8.756700000007955e-08	0.9990890352122773	0.03064806673795749	0.02969376396033685	0.001	0	0
8.766800000007966e-08	0.9990987940392824	0.028848830300003875	0.03113308538528465	0.001	0	0
8.776900000007978e-08	0.9991084484320791	0.026984742275931128	0.03246623772722748	0.001	0	0
8.787000000007989e-08	0.9991179995059567	0.025061930716769237	0.0336904689320887	0.001	0	0
8.797100000008e-08	0.999127448364342	0.023086629474964177	0.03480337392525959	0.001	0	0
8.807200000008012e-08	0.9991367960989267	0.02106515889641039	0.03580289792474009	0.001	0	0
8.817300000008023e-08	0.9991460437897903	0.019003906465938344	0.036687338697236074	0.001	0	0
8.827400000008035e-08	0.9991551925055224	0.01690930746322024	0.03745534776188751	0.001	0	0
8.837500000008046e-08	0.9991642433033443	0.014787825685418483	0.038105930549321	0.001	0	0
8.847600000008058e-08	0.9991731972292284	0.012645934292108883	0.03863844552668952	0.001	0	0
8.857700000008069e-08	0.9991820553180182	0.010490096827061562	0.03905260230226348	0.001	0	0
8.867800000008081e-08	0.9991908185935441	0.00832674847036563	0.03934845872597315	0.001	0	0
8.877900000008092e-08	0.9991994880687409	0.006162277573142316	0.039526417005056436	0.001	0	0
8.888000000008104e-08	0.9992080647457624	0.004003007525710112	0.03958721885663721	0.001	0	0
8.898100000008115e-08	0.9992165496160955	0.0018551790085505845	0.03953193972163674	0.001	0	0
8.908200000008127e-08	0.9992249436606726	-0.0002750673262187245	0.039361982066900975	0.001	0	0
8.918300000008138e-08	0.999233247849983	-0.0023817076969226136	0.03907906780480072	0.001	0	0
8.92840000000815e-08	0.999241463144184	-0.004458851513895622	0.03868522986182539	0.001	0	0
8.938500000008161e-08	0.999249590493209	-0.006500757138464799	0.03818280292983929	0.001	0	0
8.948600000008172e-08	0.999257630836877	-0.008501847039364031	0.037574413435695314	0.001	0	0
8.958700000008184e-08	0.9992655851049976	-0.010456722308780643	0.03686296876680319	0.001	0	0
8.968800000008195e-08	0.9992734542174788	-0.012360176502506422	0.03605164579201797	0.001	0	0
8.978900000008207e-08	0.9992812390844306	-0.014207208771016295	0.03514387871885426	0.001	0	0
8.989000000008218e-08	0.9992889406062686	-0.0159930362507207	0.03414334632952898	0.001	0	0
8.99910000000823e-08	0.9992965596738173	-0.017713105687124378	0.033053958639697886	0.001	0	0
9.009200000008241e-08	0.9993040971684111	-0.01936310426416741	0.031879843024965986	0.001	0	0
9.019300000008253e-08	0.9993115539619941	-0.020938969616614726	0.030625329861326767	0.001	0	0
9.029400000008264e-08	0.9993189309172209	-0.022436899004991538	0.029294937726610785	0.001	0	0
9.039500000008275e-08	0.9993262288875537	-0.02385335763522413	0.027893358210803437	0.001	0	0
9.049600000008287e-08	0.9993334487173604	-0.025185086107832245	0.026425440383723804	0.001	0	0
9.059700000008298e-08	0.9993405912420101	-0.026429106984220886	0.024896174969038527	0.001	0	0
9.06980000000831e-08	0.9993476572879694	-0.027582730460328452	0.023310678273920422	0.001	0	0
9.079900000008321e-08	0.9993546476728958	-0.02864355914059802	0.02167417592384853	0.001	0	0
9.090000000008333e-08	0.9993615632057313	-0.02960949190793839	0.019991986452087385	0.001	0	0
9.100100000008344e-08	0.999368404686795	-0.030478726888025862	0.018269504793279087	0.001	0	0
9.110200000008356e-08	0.9993751729078741	-0.03124976350895952	0.01651218573033455	0.001	0	0
9.120300000008367e-08	0.9993818686523148	-0.03192140365991092	0.014725527343422123	0.001	0	0
9.130400000008378e-08	0.9993884926951108	-0.032492751955000385	0.012915054509325046	0.001	0	0
9.14050000000839e-08	0.9993950458029928	-0.03296321511117688	0.011086302498777699	0.001	0	0
9.150600000008401e-08	0.9994015287345159	-0.033332500451370754	0.009244800718596478	0.001	0	0
9.160700000008413e-08	0.9994079422401458	-0.03360061354662092	0.007396056644499336	0.001	0	0
9.170800000008424e-08	0.9994142870623455	-0.03376785501324488	0.005545539989462223	0.001	0	0
9.180900000008436e-08	0.9994205639356585	-0.03383481648341499	0.003698667151294351	0.001	0	0
9.191000000008447e-08	0.9994267735867948	-0.03380237576972003	0.0018607859818335851	0.001	0	0
9.201100000008459e-08	0.9994329167347125	-0.03367169124642447	3.71609187722242e-05	0.001	0	0
9.21120000000847e-08	0.9994389940907014	-0.03344419547218204	-0.0017670414803725091	0.001	0	0
9.221300000008482e-08	0.9994450063584625	-0.03312158808090822	-0.00354676656422424	0.001	0	0
9.231400000008493e-08	0.99945095423419	-0.03270582796936928	-0.005297085137219348	0.001	0	0
9.241500000008504e-08	0.999456838406651	-0.0321991248117912	-0.0070132064985315885	0.001	0	0
9.251600000008516e-08	0.9994626595572633	-0.03160392993343472	-0.008690490937654317	0.001	0	0
9.261700000008527e-08	0.9994684183601744	-0.030922926576610447	-0.010324461655978771	0.001	0	0
9.271800000008539e-08	0.9994741154823377	-0.03015901959402532	-0.011910816085709467	0.001	0	0
9.28190000000855e-08	0.9994797515835903	-0.029315324605650426	-0.013445436579522407	0.001	0	0
9.292000000008562e-08	0.9994853273167269	-0.02839515665647902	-0.014924400446492214	0.001	0	0
9.302100000008573e-08	0.9994908433275757	-0.02740201841360201	-0.016343989311983532	0.001	0	0
9.312200000008585e-08	0.9994963002550723	-0.02633958794196211	-0.017700697781413116	0.001	0	0
9.322300000008596e-08	0.9995016987313327	-0.02521170609895744	-0.018991241390035208	0.001	0	0
9.332400000008608e-08	0.9995070393817254	-0.024022363588748617	-0.02021256382317715	0.001	0	0
9.342500000008619e-08	0.9995123228249436	-0.02277568771768102	-0.021361843393647804	0.001	0	0
9.35260000000863e-08	0.9995175496730762	-0.021475928892663153	-0.022436498765350556	0.001	0	0
9.362700000008642e-08	0.9995227205316775	-0.02012744690464617	-0.023434193914450646	0.001	0	0
9.372800000008653e-08	0.999527835999837	-0.01873469703952655	-0.024352842321763265	0.001	0	0
9.382900000008665e-08	0.9995328966702477	-0.017302216058845334	-0.02519061039234117	0.001	0	0
9.393000000008676e-08	0.999537903129275	-0.01583460809258569	-0.025945920100537766	0.001	0	0
9.403100000008688e-08	0.9995428559570229	-0.014336530486174105	-0.026617450861101868	0.001	0	0
9.413200000008699e-08	0.9995477557274011	-0.012812679643475645	-0.027204140629112316	0.001	0	0
9.42330000000871e-08	0.9995526030081907	-0.011267776907138398	-0.027705186233781542	0.001	0	0
9.433400000008722e-08	0.9995573983611099	-0.009706554517091546	-0.028120042953339953	0.001	0	0
9.443500000008734e-08	0.9995621423418776	-0.008133741687337933	-0.02844842334035	0.001	0	0
9.453600000008745e-08	0.9995668355002776	-0.00655405084040743	-0.02869029530888787	0.001	0	0
9.463700000008756e-08	0.9995714783802219	-0.004972164037957154	-0.02884587949706126	0.001	0	0
9.473800000008768e-08	0.9995760715198132	-0.0033927196450207584	-0.0289156459203046	0.001	0	0
9.48390000000878e-08	0.9995806154514065	-0.0018202992643265403	-0.02890030993279663	0.001	0	0
9.494000000008791e-08	0.99958511070167	-0.00025941497592664166	-0.02880082751617978	0.001	0	0
9.504100000008802e-08	0.9995895577916462	0.001285503083887783	-0.028618389916519424	0.001	0	0
9.514200000008814e-08	0.999593957236811	0.002810118771764003	-0.028354417652119324	0.001	0	0
9.524300000008825e-08	0.9995983095471339	0.004310201583370237	-0.028010553916403988	0.001	0	0
9.534400000008837e-08	0.9996026152271362	0.005781637866705493	-0.0275886574015861	0.001	0	0
9.544500000008848e-08	0.9996068747759481	0.0072204415745392506	-0.027090794570252187	0.001	0	0
9.55460000000886e-08	0.9996110886873677	0.008622764529528747	-0.02651923140332162	0.001	0	0
9.564700000008871e-08	0.9996152574499165	0.009984906177266762	-0.025876424654057654	0.001	0	0
9.574800000008882e-08	0.9996193815468961	0.01130332280427171	-0.025165012638934323	0.001	0	0
9.584900000008894e-08	0.9996234614564439	0.012574636199739276	-0.024387805597185157	0.001	0	0
9.595000000008905e-08	0.9996274976515874	0.013795641741724481	-0.023547775651778173	0.001	0	0
9.605100000008917e-08	0.9996314906002997	0.014963315890309813	-0.02264804640537542	0.001	0	0
9.615200000008928e-08	0.9996354407655521	0.016074823072232066	-0.02169188220554183	0.001	0	0
9.62530000000894e-08	0.9996393486053685	0.017127521943382754	-0.02068267711406683	0.001	0	0
9.635400000008951e-08	0.9996432145728776	0.018118971017558036	-0.019623943615753776	0.001	0	0
9.645500000008963e-08	0.9996470391163647	0.01904693365180761	-0.018519301102414037	0.001	0	0
9.655600000008974e-08	0.9996508226793237	0.019909382380713887	-0.017372464168077147	0.001	0	0
9.665700000008985e-08	0.9996545657005083	0.020704502593913904	-0.016187230751594145	0.001	0	0
9.675800000008997e-08	0.9996582686139819	0.021430695553155063	-0.014967470162870092	0.001	0	0
9.685900000009008e-08	0.9996619318491686	0.022086580747142592	-0.013717111028913653	0.001	0	0
9.69600000000902e-08	0.9996655558309013	0.022670997584388064	-0.012440129195739204	0.001	0	0
9.706100000009031e-08	0.9996691409794719	0.023183006426198412	-0.011140535621900143	0.001	0	0
9.716200000009043e-08	0.9996726877106786	0.023621888963847662	-0.009822364299074026	0.001	0	0
9.726300000009054e-08	0.9996761964358749	0.02398714794584474	-0.0084896602346625	0.001	0	0
9.736400000009066e-08	0.9996796675620157	0.024278506263044092	-0.007146467530814216	0.001	0	0
9.746500000009077e-08	0.9996831014917054	0.024495905401137698	-0.005796817593629328	0.001	0	0
9.756600000009089e-08	0.9996864986232434	0.024639503271810602	-0.004444717505563454	0.001	0	0
9.7667000000091e-08	0.9996898593506709	0.024709671435536155	-0.003094138593219339	0.001	0	0
9.776800000009111e-08	0.9996931840638152	0.024706991730622872	-0.001749005221800166	0.001	0	0
9.786900000009123e-08	0.9996964731483352	0.024632252324701953	-0.00041318384650228615	0.001	0	0
9.797000000009134e-08	0.9996997269857663	0.024486443206357466	0.0009095276499485606	0.001	0	0
9.807100000009146e-08	0.9997029459535633	0.02427075113604516	0.002215410305560936	0.001	0	0
9.817200000009157e-08	0.9997061304251451	0.023986554076819842	0.003500834086301889	0.001	0	0
9.827300000009169e-08	0.9997092807699364	0.023635415126689853	0.004762267526724666	0.001	0	0
9.83740000000918e-08	0.9997123973534119	0.02321907597563843	0.005996286979786348	0.001	0	0
9.847500000009192e-08	0.9997154805371371	0.02273944991149244	0.007199585453041355	0.001	0	0
9.857600000009203e-08	0.9997185306788106	0.022198614399877716	0.008368981009848267	0.001	0	0
9.867700000009215e-08	0.999721548132305	0.02159880326447245	0.009501424715725338	0.001	0	0
9.877800000009226e-08	0.9997245332477085	0.020942398494657233	0.010594008111530159	0.001	0	0
9.887900000009237e-08	0.9997274863713639	0.02023192170845724	0.01164397019671614	0.001	0	0
9.898000000009249e-08	0.9997304078459104	0.019470025299380155	0.012648703907527556	0.001	0	0
9.90810000000926e-08	0.9997332980103213	0.018659483296369878	0.013605762076630917	0.001	0	0
9.918200000009272e-08	0.9997361571999442	0.01780318196662093	0.014512862862338313	0.001	0	0
9.928300000009283e-08	0.9997389857465395	0.016904110191430413	0.01536789463725365	0.001	0	0
9.938400000009295e-08	0.9997417839783184	0.015965349645604515	0.01616892032785875	0.001	0	0
9.948500000009306e-08	0.9997445522199809	0.014990064811182705	0.016914181198249972	0.001	0	0
9.958600000009318e-08	0.9997472907927539	0.013981492856397954	0.017602100072930817	0.001	0	0
9.968700000009329e-08	0.9997500000144269	0.01294293341085307	0.01823128399525789	0.001	0	0
9.97880000000934e-08	0.9997526801993901	0.01187773826786549	0.018800526319821223	0.001	0	0
9.988900000009352e-08	0.9997553316586698	0.01078930104481332	0.019308808238710125	0.001	0	0
9.999000000009363e-08	0.9997579546999646	0.009681046832108926	0.01975529974326915	0.001	0	0
